Ano;Região;UF;Município;Código Município IBGE;CNPJ Município/SEDUC;Nome Escola;Código Escola;Rede Atendimento;Quantidade Alunos;CNPJ Executora;Nome Executora;Programa;Destinação;Valor Custeio;Valor Capital;Valor Total;Data da Ord. de Pagamento
2020;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC TESCON DA SILVA MELO;12032310;ADMINISTRAÇÃO PÚBLICA ESTADUAL;138;'26240148000197;COMITE EXECUTIVO TESCON DA SILVA MELO;PDDE EQUIDADE;Acessibilidade 2019;7968;1992;9960;27/03/2020
2020;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC MARIA FIRMINO CHAVES;12033421;ADMINISTRAÇÃO PÚBLICA ESTADUAL;880;'34957789000195;COMITE EXECUTIVO MARIA FIRMINO CHAVES;PDDE EQUIDADE;Acessibilidade 2019;12000;3000;15000;31/03/2020
2020;NORTE;AC;ACRELANDIA;1200013;'04033254000167;ESC FAMILIA AGRICOLA JEAN PIERRE MINGAN;12128236;ADMINISTRAÇÃO PÚBLICA ESTADUAL;79;'18035883000130;COMITE EXECUTIVO JEAN PIERRE MINGAN;PDDE EQUIDADE;Acessibilidade 2019;7968;1992;9960;08/05/2020
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC COLEGIO CRISTAO CRUZEIRO;12000094;ADMINISTRAÇÃO PÚBLICA ESTADUAL;680;'34711242000105;COLEGIO CRISTAO CRUZEIRO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PRESIDENTE TANCREDO DE ALMEIDA NEVES;12000108;ADMINISTRAÇÃO PÚBLICA ESTADUAL;167;'01190116000101;COMITE EXECUTIVO TANCREDO DE ALMEIDA NEVES;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;09/12/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC 7 DE SETEMBRO;12000159;ADMINISTRAÇÃO PÚBLICA ESTADUAL;166;'01227729000168;COMITE EXECUTIVO SETE DE SETEMBRO;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC ABSOLON MOREIRA;12000167;ADMINISTRAÇÃO PÚBLICA ESTADUAL;392;'01193280000164;COMITE EXECUTIVO ABSOLON MOREIRA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC AIRTON SENA DA SILVA;12000183;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;64;'04438445000109;CONSELHO ESCOLAR AIRTON SENA DA SILVA;PDDE EQUIDADE;Campo 2019;9100;3900;13000;11/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC ANTONIO FERREIRA GOMES;12000248;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;303;'01935922000153;CONSELHO ESCOLAR NONATA CACHEIRO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/06/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC ANTONIO JUVENCIO BARROSO;12000256;ADMINISTRAÇÃO PÚBLICA ESTADUAL;17;'04463040000120;COMITE EXECUTIVO CONSORCIO SEBASTIANA SILENE VALENTE;PDDE EQUIDADE;Campo 2019;8120;3480;11600;08/11/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC AUGUSTO SEVERO;12000280;ADMINISTRAÇÃO PÚBLICA ESTADUAL;212;'01227724000135;COMITE EXECUTIVO AUGUSTO SEVERO;PDDE EQUIDADE;Agua 2019;25600;6400;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC CEL CONTREIRAS;12000345;ADMINISTRAÇÃO PÚBLICA ESTADUAL;130;'01203989000101;COMITE EXECUTIVO CORONEL CONTREIRAS;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC CORA CORALINA;12000370;ADMINISTRAÇÃO PÚBLICA ESTADUAL;152;'02849697000103;COMITE EXECUTIVO CORA CORALINA;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;23/09/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC CORAZITA NEGREIROS;12000396;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;342;'01931943000109;CONSELHO ESCOLAR NOSSA SENHORA APARECIDA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/06/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC FLODOARDO CABRAL;12000418;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1047;'01456552000171;COMITE EXECUTIVO PROFESSOR FLODOARDO CABRAL;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC COMANDANTE BRAZ DE AGUIAR;12000442;ADMINISTRAÇÃO PÚBLICA ESTADUAL;173;'01190485000196;COMITE EXECUTIVO COMANDANTE BRAZ DE AGUIAR;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;26/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC CRAVEIRO COSTA;12000450;ADMINISTRAÇÃO PÚBLICA ESTADUAL;609;'01190704000137;COMITE EXECUTIVO CRAVEIRO COSTA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC DR VALERIO CALDAS DE MAGALHAES;12000531;ADMINISTRAÇÃO PÚBLICA ESTADUAL;820;'01190699000162;COMITE EXECUTIVO DR VALERIO CALDAS DE MAGALHAES;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC FRANCISCO MONTENEGRO BRAGA;12000612;ADMINISTRAÇÃO PÚBLICA ESTADUAL;11;'04463040000120;COMITE EXECUTIVO CONSORCIO SEBASTIANA SILENE VALENTE;PDDE EQUIDADE;Campo 2019;8120;3480;11600;08/11/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC GLORIA SORIANO ROSAS;12000655;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;103;'03242659000142;CONSELHO ESCOLAR GLORIA SORIANO ROSAS;PDDE EQUIDADE;Agua 2020;22400;5600;28000;11/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC GOVERNADOR HUGO CARNEIRO;12000663;ADMINISTRAÇÃO PÚBLICA ESTADUAL;648;'01190106000168;COMITE EXECUTIVO GOVERNADOR HUGO CARNEIRO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC HUMBERTO DE CAMPOS;12000701;ADMINISTRAÇÃO PÚBLICA ESTADUAL;312;'02939071000180;COMITE EXECUTIVO HUMBERTO DE CAMPOS;PDDE EQUIDADE;Agua 2020;25600;6400;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC HUMBERTO DE CAMPOS;12000701;ADMINISTRAÇÃO PÚBLICA ESTADUAL;312;'02939071000180;COMITE EXECUTIVO HUMBERTO DE CAMPOS;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC JOAO KUBITSCHEK;12000736;ADMINISTRAÇÃO PÚBLICA ESTADUAL;638;'01193445000106;COMITE EXECUTIVO JOAO KUBITSCHEK;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC JOAQUIM NOGUEIRA;12000779;ADMINISTRAÇÃO PÚBLICA ESTADUAL;187;'11489623000196;COMITE EXECUTIVO JOAQUIM NOGUEIRA;PDDE EQUIDADE;Agua 2020;25600;6400;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESCOLA CIVICO-MILITAR MADRE ADELGUNDES BECKER;12000914;ADMINISTRAÇÃO PÚBLICA ESTADUAL;901;'01190491000143;COMITE EXECUTIVO MADRE ADELGUNDES BECKER;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC MANOEL BRAZ DE MELO;12000930;ADMINISTRAÇÃO PÚBLICA ESTADUAL;449;'01216714000102;COMITE EXECUTIVO MANOEL BRAZ DE MELO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC MARCILIO NUNES RIBEIRO II;12000973;ADMINISTRAÇÃO PÚBLICA ESTADUAL;185;'03219705000192;COMITE EXECUTIVO MARCILIO NUNES RIBEIRO II;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC MARIA DE NAZARE SANTIAGO;12001015;ADMINISTRAÇÃO PÚBLICA ESTADUAL;333;'01931703000104;COMITE EXECUTIVO MARIA DE NAZARE SANTIAGO;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;23/09/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC MAURICIO MAPPES BARROSO;12001031;ADMINISTRAÇÃO PÚBLICA ESTADUAL;158;'02861642000100;COMITE EXECUTIVO MAURICIO MAPPES BARROSO;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;09/12/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC MUSTAFA ALMEIDA TOBU;12001066;ADMINISTRAÇÃO PÚBLICA ESTADUAL;271;'01190111000170;COMITE EXECUTIVO MUSTAFA ALMEIDA TOBU;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC NORBERTO ASSUNCAO CAVALCANTE;12001104;ADMINISTRAÇÃO PÚBLICA ESTADUAL;235;'03339688000127;COMITE EXECUTIVO NOBERTO ASSUNCAO CAVALCANTE;PDDE EQUIDADE;Agua 2019;25600;6400;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC NORBERTO ASSUNCAO CAVALCANTE;12001104;ADMINISTRAÇÃO PÚBLICA ESTADUAL;235;'03339688000127;COMITE EXECUTIVO NOBERTO ASSUNCAO CAVALCANTE;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;09/06/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC OLAVO BILAC;12001139;ADMINISTRAÇÃO PÚBLICA ESTADUAL;328;'03219704000148;COMITE EXECUTIVO OLAVO BILAC;PDDE EQUIDADE;Campo 2019;10500;4500;15000;08/11/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC PADRE MARCELINO CHAMPAGNAT;12001147;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;492;'01931705000195;CONSELHO ESCOLAR MARCELINO CHAMPAGNAT;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/06/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PADRE CARLOS KUNZ;12001163;ADMINISTRAÇÃO PÚBLICA ESTADUAL;365;'01194985000104;COMITE EXECUTIVO PADRE CARLOS KUNZ;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC DIVINA PROVIDENCIA;12001236;ADMINISTRAÇÃO PÚBLICA ESTADUAL;444;'02308276000167;COMITE EXECUTIVO DIVINA PROVIDENCIA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PRESBITERIANA DE CRUZEIRO DO SUL;12001260;ADMINISTRAÇÃO PÚBLICA ESTADUAL;631;'03096093000198;COMITE EXECUTIVO PRESBITERIANA DE CRUZEIRO DO SUL;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PROFESSOR ANTONIO DE BARROS FREIRE;12001279;ADMINISTRAÇÃO PÚBLICA ESTADUAL;606;'01190287000122;COMITE EXECUTIVO PROFESSOR ANTONIO DE BARROS FREIRE;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC PROF QUITA;12001309;ADMINISTRAÇÃO PÚBLICA ESTADUAL;278;'01190696000129;COMITE EXECUTIVO PROFESSORA QUITA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC REGO BARROS;12001333;ADMINISTRAÇÃO PÚBLICA ESTADUAL;211;'01194989000184;COMITE EXECUTIVO REGO BARROS;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC SANTA RITA;12001422;ADMINISTRAÇÃO PÚBLICA ESTADUAL;170;'02698839000170;COMITE EXECUTIVO SANTA RITA;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;23/09/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESCOLA SAO JOSE;12001457;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1275;'09556375000107;COMITE EXECUTIVO SAO JOSE;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04033254000167;ESC SANTA LUZIA;12001554;ADMINISTRAÇÃO PÚBLICA ESTADUAL;145;'01227725000180;COMITE EXECUTIVO SANTA LUZIA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;CRUZEIRO DO SUL;1200203;'04012548000102;ESC THAUMATURGO DE AZEVEDO;12001597;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;313;'01931707000184;CONSELHO ESCOLAR LEIDIMAR FERREIRA DE SOUZA;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;09/06/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC SAO FRANCISCO;12001791;ADMINISTRAÇÃO PÚBLICA ESTADUAL;535;'04059820000100;COMITE EXECUTIVO SAO FRANCISCO;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;23/09/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC 1º DE MAIO;12001805;ADMINISTRAÇÃO PÚBLICA ESTADUAL;416;'01227728000113;COMITE EXECUTIVO 1 DE MAIO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC INDIGENA IXUBAY RABUI PUYANAWA;12001821;ADMINISTRAÇÃO PÚBLICA ESTADUAL;218;'03140220000109;COMITE EXECUTIVO IXUBAY RABUI PUYANAWA;PDDE EQUIDADE;Agua 2020;25600;6400;32000;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC 15 DE JUNHO;12001848;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;22;'03339689000171;CONSELHO ESCOLAR PARANA TIMBAUBA;PDDE EQUIDADE;Campo 2019;8120;3480;11600;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC ANTONIO OLIVEIRA DANTAS;12001945;ADMINISTRAÇÃO PÚBLICA ESTADUAL;568;'01227723000190;COMITE EXECUTIVO ANTONIO DE OLIVEIRA DANTAS;PDDE EQUIDADE;Sala de Recursos 2021;6400;25600;32000;23/09/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC BELARMINO DE MENDONCA;12001961;ADMINISTRAÇÃO PÚBLICA ESTADUAL;373;'01216713000150;COMITE EXECUTIVO BELARMINO DE MENDONCA;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;15/04/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC ESTEVAO BERNARDO DE SOUZA;12001996;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;9;'03162389000160;CONSELHO ESCOLAR JOAQUIM MOREIRA;PDDE EQUIDADE;Campo 2019;8120;3480;11600;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04033254000167;ESC FRANCISCO FREIRE DE CARVALHO;12002046;ADMINISTRAÇÃO PÚBLICA ESTADUAL;426;'01216711000160;COMITE EXECUTIVO FRANCISCO FREIRE DE CARVALHO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC GERZUILO EUDES DE OLIVEIRA;12002054;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;8;'02919257000177;CONSELHO ESCOLAR MARIA EUNICE PEREIRA DA SILVA;PDDE EQUIDADE;Campo 2019;8120;3480;11600;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC JOAO SABINO DA ROCHA;12002119;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;29;'03165340000160;CONSELHO ESCOLAR RUBENS SABINO DA ROCHA;PDDE EQUIDADE;Campo 2019;8120;3480;11600;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC JOSE SENA;12002178;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;80;'02903170000101;CONSELHO ESCOLAR RAIMUNDO CRUZ DO NASCIMENTO;PDDE EQUIDADE;Agua 2020;22400;5600;28000;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC JOSEFA DE QUEIROZ;12002186;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;42;'07515148000108;CONSELHO ESCOLAR LUTAS E CONQUISTAS;PDDE EQUIDADE;Campo 2019;8120;3480;11600;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC MANOEL ANTONIO CAVALCANTE;12002232;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;40;'03156991000194;CONSELHO ESCOLAR ANTONIO CAVALCANTE;PDDE EQUIDADE;Agua 2020;20000;5000;25000;21/07/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC PADRE EDSON DE OLIVEIRA DANTAS;12002267;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;623;'01935372000172;CONSELHO ESCOLA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/06/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC TENENTE BARBOSA;12002380;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;27;'01228772000148;ESCOLA DE PRIMEIRO GRAU TENENTE BARBOSA;PDDE EQUIDADE;Campo 2019;8120;3480;11600;11/05/2021
2021;NORTE;AC;MANCIO LIMA;1200336;'04059671000189;ESC VENINA BATISTA SIQUEIRA;12002399;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;205;'09535041000157;CONSELHO ESCOLAR CONSORCIO ANGELITA DE OLIVEIRA COSTA;PDDE EQUIDADE;Agua 2020;25600;6400;32000;11/05/2021
2021;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC ANTONIO RUBENS PINHEIRO;12002461;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;133;'11299030000167;CONSELHO ESCOLAR EDUCACAO PARA TODOS;PDDE EQUIDADE;Agua 2020;22400;5600;28000;11/05/2021
2021;NORTE;AC;MARECHAL THAUMATURGO;1200351;'84306463000176;ESC PRAXEDES BRANDAO;12002887;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;226;'03307074000163;CONSELHO ESCOLAR PRAXEDES BRANDAO;PDDE EQUIDADE;Agua 2020;25600;6400;32000;11/05/2021
2021;NORTE;AC;PORTO WALTER;1200393;'04033254000167;ESC BORGES DE AQUINO;12003050;ADMINISTRAÇÃO PÚBLICA ESTADUAL;936;'02009556000174;COMITE EXECUTIVO BORGES DE AQUINO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;26/05/2021
2021;NORTE;AC;PORTO WALTER;1200393;'63603625000168;ESCOLA HELENA NOBRE;12003190;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;75;'03520043000196;CONSELHO ESCOLAR HELENA NOBRE;PDDE EQUIDADE;Agua 2020;22400;5600;28000;15/04/2021
2021;NORTE;AC;PORTO WALTER;1200393;'63603625000168;ESC VENCESLAU BRAZ;12003522;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;182;'03491528000107;CONSELHO ESCOLAR VENCESLAU BRAZ;PDDE EQUIDADE;Agua 2019;25600;6400;32000;15/04/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC CUNHA VASCONCELOS;12003590;ADMINISTRAÇÃO PÚBLICA ESTADUAL;493;'01940583000101;COMITE EXECUTIVO CUNHA VASCONCELOS;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/06/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'04033254000167;ESC JOSE DE SOUZA MARTINS;12003760;ADMINISTRAÇÃO PÚBLICA ESTADUAL;501;'04898894000130;COMITE EXECUTIVO JOSE DE SOUZA MARTINS;PDDE EQUIDADE;Sala de Recursos 2021;6400;25600;32000;23/09/2021
2021;NORTE;AC;RODRIGUES ALVES;1200427;'84306455000120;ESC MARGARIDA PEDREIRA;12003832;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;188;'09532991000128;CONSELHO ESCOLAR MARGARIDA PEDREIRA;PDDE EQUIDADE;Agua 2020;25600;6400;32000;11/05/2021
2021;NORTE;AC;FEIJO;1200302;'04033254000167;ESC NANZIO MAGALHAES;12003930;ADMINISTRAÇÃO PÚBLICA ESTADUAL;602;'01223442000160;COMITE EXECUTIVO NANZIO MAGALHAES;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/06/2021
2021;NORTE;AC;FEIJO;1200302;'04033254000167;ESC IMACULADA CONCEICAO;12004154;ADMINISTRAÇÃO PÚBLICA ESTADUAL;634;'01221119000157;COMITE EXECUTIVO IMACULADA CONCEICAO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;FEIJO;1200302;'04033254000167;ESC RAIMUNDO AUGUSTO DE ARAUJO;12004170;ADMINISTRAÇÃO PÚBLICA ESTADUAL;742;'01219277000172;COMITE EXECUTIVO RAIMUNDO AUGUSTO DE ARAUJO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;09/07/2021
2021;NORTE;AC;FEIJO;1200302;'04033254000167;ESC JOSE GURGEL RABELLO;12004197;ADMINISTRAÇÃO PÚBLICA ESTADUAL;1166;'03032256000179;COMITE EXECUTIVO JOSE GURGEL RABELLO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
2021;NORTE;AC;FEIJO;1200302;'04005179000120;ESC DR EIRALDO CARNEIRO DE FRANCA;12004227;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;487;'04434011000130;COMITE EXECUTIVO DR EIRALDO CARNEIRO DE FRANCA;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;14/10/2021
2021;NORTE;AC;FEIJO;1200302;'04033254000167;ESC FRANCISCO NUNES LEITAO;12004367;ADMINISTRAÇÃO PÚBLICA ESTADUAL;681;'01221164000101;COMITE EXECUTIVO FRANCISCO NUNES LEITAO;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;21/07/2021
2021;NORTE;AC;FEIJO;1200302;'04033254000167;ESC SANTO ANTONIO I;12004847;ADMINISTRAÇÃO PÚBLICA ESTADUAL;367;'11657266000128;COMITE EXECUTIVO SANTO ANTONIO I;PDDE EQUIDADE;Acessibilidade 2019;12000;3000;15000;09/06/2021
2021;NORTE;AC;FEIJO;1200302;'04005179000120;ESC PROF SEVERINO CORDEIRO;12004987;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;656;'05679794000185;CMITE EXECUTIVO PROFESSOR SEVERINO CORDEIRO;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;14/10/2021
2021;NORTE;AC;JORDAO;1200328;'04033254000167;ESC MANOEL RODRIGUES DE FARIAS;12005240;ADMINISTRAÇÃO PÚBLICA ESTADUAL;333;'03519627000141;COMITE EXECUTIVO MANOEL RODRIGUES DE FARIAS;PDDE EQUIDADE;Sala de Recursos 2021;4000;16000;20000;09/12/2021
2021;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC 15 DE JUNHO;12005398;ADMINISTRAÇÃO PÚBLICA ESTADUAL;306;'11396227000114;COMITE EXECUTIVO CONSORCIO AURORA;PDDE EQUIDADE;Agua 2020;25600;6400;32000;15/04/2021
2021;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC INDIGENA IVA STTIHO;12005550;ADMINISTRAÇÃO PÚBLICA ESTADUAL;123;'03485322000166;COMITE EXECUTIVO IVA STTIHO;PDDE EQUIDADE;Agua 2020;22400;5600;28000;17/09/2021
2021;NORTE;AC;TARAUACA;1200609;'34693564000179;ESC PROF JOSE AUGUSTO DE ARAUJO;12005657;ADMINISTRAÇÃO PÚBLICA MUNICIPAL;727;'01935376000150;COMITE EXECUTIVO JOSE AUGUSTO DE ARAUJO;PDDE EQUIDADE;Sala de Recursos;4000;16000;20000;09/06/2021
2021;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC INDIGENA ESTIRAO DO CAUCHO I;12005827;ADMINISTRAÇÃO PÚBLICA ESTADUAL;330;'05805914000143;COMITE EXECUTIVO ESTIRAO DO CAUCHO;PDDE EQUIDADE;Agua 2020;25600;6400;32000;08/07/2021
2021;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC INSTITUTO SAO JOSE;12005860;ADMINISTRAÇÃO PÚBLICA ESTADUAL;814;'02919245000142;COMITE EXECUTIVO INSTITUTO SAO JOSE;PDDE EQUIDADE;Sala de Recursos 2021;6400;25600;32000;23/09/2021
2021;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC JOAQUIM NABUCO;12005908;ADMINISTRAÇÃO PÚBLICA ESTADUAL;193;'11396164000104;COMITE EXECUTIVO CONSORCIO VITORIA;PDDE EQUIDADE;Agua 2020;25600;6400;32000;17/09/2021
2021;NORTE;AC;TARAUACA;1200609;'04033254000167;ESC LIDIA GUIOMARD DOS SANTOS;12005967;ADMINISTRAÇÃO PÚBLICA ESTADUAL;278;'11396188000155;COMITE EXECUTIVO CONSORCIO ITAMARATY;PDDE EQUIDADE;Agua 2020;25600;6400;32000;17/09/2021
2021;NORTE;AC;MANOEL URBANO;1200344;'04033254000167;ESC NAZIRA ANUTE DE LIMA;12006920;ADMINISTRAÇÃO PÚBLICA ESTADUAL;985;'01218732000115;COMITE EXECUTIVO NAZIRA ANUTE DE LIMA;PDDE EQUIDADE;Sala de Recursos;6400;25600;32000;15/04/2021
